investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV002438,2025-05-08,102887,Lumpsum,476486.0,Uttar Pradesh,Kanpur,B30,56+,Male,37.9,Mandate,Verified
INV002270,2025-05-08,120843,Lumpsum,489814.0,Madhya Pradesh,Indore,T30,46-55,Female,23.9,UPI,Verified
INV003720,2025-05-08,118636,Lumpsum,317503.0,Madhya Pradesh,Bhopal,B30,36-45,Female,49.4,Net Banking,Verified
INV002095,2025-05-08,119095,SIP,2615.0,Punjab,Amritsar,B30,26-35,Male,9.2,Net Banking,Verified
INV000783,2025-05-08,125497,SIP,8762.0,Gujarat,Ahmedabad,T30,46-55,Male,92.0,UPI,Verified
INV000226,2025-05-08,119092,Redemption,274804.0,West Bengal,Kolkata,T30,36-45,Female,39.3,Net Banking,Verified
INV004631,2025-05-08,119095,SIP,2144.0,Tamil Nadu,Chennai,T30,36-45,Female,20.2,Cheque,Verified
INV002886,2025-05-08,125498,Lumpsum,286789.0,Tamil Nadu,Chennai,T30,18-25,Female,7.1,Mandate,Verified
INV003905,2025-05-08,120506,SIP,7379.0,Maharashtra,Mumbai,T30,26-35,Male,24.3,UPI,Verified
INV001607,2025-05-08,119552,Lumpsum,365373.0,Punjab,Amritsar,B30,26-35,Male,14.8,UPI,Verified
INV002301,2025-05-08,120843,SIP,3574.0,Delhi,Gurugram,T30,18-25,Male,6.9,UPI,Verified
INV000831,2025-05-08,120503,SIP,2255.0,Punjab,Chandigarh,T30,36-45,Male,34.6,Net Banking,Verified
INV004693,2025-05-08,101207,Redemption,111769.0,Maharashtra,Nashik,B30,36-45,Male,44.9,Net Banking,Verified
INV001084,2025-05-08,119120,SIP,404.0,West Bengal,Kolkata,T30,36-45,Female,40.7,Cheque,Verified
INV004986,2025-05-08,149323,SIP,2343.0,Madhya Pradesh,Bhopal,B30,26-35,Male,12.3,Cheque,Verified
INV000193,2025-05-08,125497,SIP,1128.0,Delhi,Gurugram,T30,26-35,Female,11.6,Mandate,Verified
INV001512,2025-05-08,119094,Lumpsum,399557.0,Haryana,Gurugram,T30,46-55,Male,49.4,Net Banking,Verified
INV002250,2025-05-08,102885,Lumpsum,373668.0,Telangana,Hyderabad,T30,36-45,Male,20.4,UPI,Verified
INV004422,2025-05-08,120844,Lumpsum,405298.0,Karnataka,Bangalore,T30,36-45,Female,18.1,Net Banking,Verified
INV002840,2025-05-08,118636,SIP,4042.0,Gujarat,Surat,T30,26-35,Female,12.0,Net Banking,Verified
INV002504,2025-05-08,100016,SIP,3369.0,Madhya Pradesh,Bhopal,B30,26-35,Male,22.4,UPI,Verified
INV001304,2025-05-08,149323,SIP,13814.0,Gujarat,Ahmedabad,T30,26-35,Male,21.8,UPI,Verified
INV002336,2025-05-08,119120,SIP,26986.0,Maharashtra,Pune,T30,36-45,Male,35.8,Cheque,Verified
INV000101,2025-05-08,119120,SIP,476.0,Madhya Pradesh,Indore,T30,26-35,Male,20.8,UPI,Verified
INV000074,2025-05-08,119598,Lumpsum,205019.0,Rajasthan,Jaipur,T30,26-35,Female,8.4,Cheque,Verified
INV001759,2025-05-08,118633,SIP,2025.0,Haryana,Faridabad,B30,36-45,Female,25.6,UPI,Verified
INV001871,2025-05-08,120844,Lumpsum,115387.0,Delhi,Gurugram,T30,56+,Male,13.9,Cheque,Verified
INV004600,2025-05-08,119093,SIP,8892.0,West Bengal,Kolkata,T30,46-55,Female,35.5,Cheque,Verified
INV001415,2025-05-08,125498,SIP,6032.0,Haryana,Gurugram,T30,56+,Male,33.1,UPI,Verified
INV001879,2025-05-08,149322,SIP,801.0,Uttar Pradesh,Lucknow,T30,18-25,Female,6.3,Cheque,Verified
INV001088,2025-05-08,102886,Lumpsum,57462.0,Tamil Nadu,Coimbatore,B30,26-35,Male,15.3,Cheque,Verified
INV002281,2025-05-08,118635,SIP,1051.0,Uttar Pradesh,Lucknow,T30,18-25,Female,3.1,Cheque,Verified
INV003443,2025-05-08,118633,Lumpsum,148610.0,Madhya Pradesh,Bhopal,B30,26-35,Male,16.6,Mandate,Verified
INV003942,2025-05-08,100033,Lumpsum,57036.0,Haryana,Faridabad,B30,26-35,Female,23.3,Mandate,Pending
INV001905,2025-05-08,119092,SIP,22756.0,Tamil Nadu,Chennai,T30,26-35,Male,19.2,Net Banking,Verified
INV000412,2025-05-08,120504,SIP,13596.0,Rajasthan,Udaipur,B30,18-25,Male,7.4,Net Banking,Verified
INV004992,2025-05-08,100025,SIP,850.0,Rajasthan,Udaipur,B30,26-35,Male,11.1,UPI,Verified
INV002526,2025-05-08,148568,Lumpsum,481534.0,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Net Banking,Verified
INV000062,2025-05-08,149324,SIP,54533.0,Haryana,Faridabad,B30,46-55,Male,22.9,Mandate,Verified
INV002806,2025-05-08,125498,SIP,29755.0,Rajasthan,Jaipur,T30,46-55,Male,24.2,Mandate,Verified
INV002856,2025-05-08,119598,Lumpsum,196780.0,Telangana,Hyderabad,T30,26-35,Male,13.2,UPI,Verified
INV001162,2025-05-08,149322,Lumpsum,61668.0,Gujarat,Surat,T30,46-55,Female,90.5,UPI,Pending
INV000578,2025-05-08,120504,SIP,11833.0,Maharashtra,Nashik,B30,26-35,Male,10.9,Mandate,Verified
INV000958,2025-05-08,119092,Lumpsum,61460.0,Delhi,Gurugram,T30,56+,Male,74.6,Cheque,Verified
INV004139,2025-05-09,120505,SIP,26865.0,West Bengal,Kolkata,T30,56+,Female,61.1,Cheque,Verified
INV002604,2025-05-09,120506,SIP,7685.0,Maharashtra,Mumbai,T30,36-45,Female,25.5,Mandate,Verified
INV001091,2025-05-09,148567,SIP,6543.0,Telangana,Hyderabad,T30,18-25,Male,7.5,Mandate,Verified
INV001345,2025-05-09,119598,SIP,2991.0,Tamil Nadu,Coimbatore,B30,26-35,Male,17.3,Net Banking,Pending
INV004151,2025-05-09,119599,SIP,11723.0,Karnataka,Mysore,B30,26-35,Male,21.6,UPI,Verified
INV003760,2025-05-09,120506,SIP,2329.0,Uttar Pradesh,Lucknow,T30,26-35,Male,15.4,Cheque,Verified
INV002430,2025-05-09,100016,Lumpsum,362460.0,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Mandate,Verified
INV004919,2025-05-09,118632,Lumpsum,398533.0,Telangana,Hyderabad,T30,26-35,Male,6.6,Mandate,Verified
INV003902,2025-05-09,118634,SIP,41825.0,Karnataka,Mysore,B30,26-35,Male,23.1,Cheque,Verified
INV002766,2025-05-09,119551,Lumpsum,47216.0,Punjab,Chandigarh,T30,26-35,Female,8.7,Mandate,Verified
INV002733,2025-05-09,119598,SIP,1630.0,Punjab,Chandigarh,T30,26-35,Male,19.0,Cheque,Verified
INV002732,2025-05-09,120841,SIP,8578.0,Uttar Pradesh,Lucknow,T30,18-25,Male,4.5,Mandate,Verified
INV000217,2025-05-09,118632,SIP,5201.0,Tamil Nadu,Chennai,T30,56+,Male,50.1,Cheque,Verified
INV002804,2025-05-09,119599,SIP,20432.0,Madhya Pradesh,Indore,T30,36-45,Male,39.9,Net Banking,Pending
INV003918,2025-05-09,118632,Lumpsum,273337.0,Madhya Pradesh,Indore,T30,56+,Male,51.2,UPI,Verified
INV000211,2025-05-09,120841,Redemption,119430.0,Punjab,Chandigarh,T30,26-35,Male,17.0,UPI,Pending
INV000009,2025-05-09,101207,Lumpsum,131308.0,Haryana,Gurugram,T30,26-35,Male,17.1,UPI,Verified
INV003846,2025-05-09,119092,SIP,1046.0,Uttar Pradesh,Agra,B30,46-55,Female,44.2,Net Banking,Verified
INV001397,2025-05-09,102887,SIP,4941.0,Delhi,New Delhi,T30,26-35,Male,20.8,Net Banking,Verified
INV003950,2025-05-09,100016,SIP,5580.0,Madhya Pradesh,Bhopal,B30,26-35,Male,11.1,Cheque,Verified
INV000033,2025-05-09,101207,SIP,26377.0,Delhi,New Delhi,T30,36-45,Female,12.4,Cheque,Verified
INV004854,2025-05-09,149322,SIP,23928.0,Rajasthan,Udaipur,B30,18-25,Female,3.5,Net Banking,Pending
INV003619,2025-05-09,119599,SIP,4770.0,West Bengal,Kolkata,T30,18-25,Female,3.3,Net Banking,Verified
INV002694,2025-05-09,120505,Lumpsum,97436.0,West Bengal,Kolkata,T30,26-35,Male,12.9,UPI,Verified
INV002503,2025-05-09,118633,Redemption,195472.0,Gujarat,Ahmedabad,T30,26-35,Male,11.5,Mandate,Verified
INV004023,2025-05-09,120505,SIP,17370.0,Tamil Nadu,Chennai,T30,46-55,Male,69.6,Net Banking,Verified
INV000145,2025-05-09,120504,SIP,5050.0,Delhi,New Delhi,T30,26-35,Male,9.3,Cheque,Verified
INV003868,2025-05-09,100033,SIP,54440.0,Gujarat,Surat,T30,36-45,Male,25.8,UPI,Verified
INV000210,2025-05-09,119095,SIP,7682.0,Rajasthan,Jaipur,T30,26-35,Male,9.1,Mandate,Verified
INV002766,2025-05-09,119095,SIP,42505.0,Punjab,Chandigarh,T30,26-35,Female,8.7,Cheque,Verified
INV002612,2025-05-09,100033,SIP,3546.0,Telangana,Hyderabad,T30,26-35,Male,16.2,Cheque,Verified
INV000854,2025-05-09,149324,SIP,44348.0,Karnataka,Bangalore,T30,46-55,Female,79.7,Mandate,Verified
INV003788,2025-05-09,100033,SIP,3402.0,Tamil Nadu,Chennai,T30,18-25,Male,3.1,Cheque,Pending
INV000499,2025-05-09,119092,SIP,23874.0,Delhi,New Delhi,T30,36-45,Female,59.5,UPI,Verified
INV004726,2025-05-09,119092,Lumpsum,470442.0,Karnataka,Bangalore,T30,26-35,Male,16.6,Mandate,Verified
INV003004,2025-05-09,100025,SIP,10585.0,Tamil Nadu,Chennai,T30,46-55,Female,34.6,UPI,Verified
INV000430,2025-05-09,119095,SIP,16319.0,Punjab,Amritsar,B30,18-25,Male,3.3,UPI,Verified
INV004432,2025-05-09,120842,Redemption,454987.0,Haryana,Gurugram,T30,26-35,Male,14.2,UPI,Verified
INV002933,2025-05-09,120503,Lumpsum,358201.0,Madhya Pradesh,Indore,T30,36-45,Female,39.4,UPI,Verified
INV001676,2025-05-09,148569,Lumpsum,198148.0,Haryana,Faridabad,B30,56+,Female,30.9,Mandate,Verified
INV001871,2025-05-09,101206,Lumpsum,139128.0,Delhi,Gurugram,T30,56+,Male,13.9,UPI,Pending
INV003187,2025-05-09,120506,SIP,8235.0,Haryana,Faridabad,B30,26-35,Female,21.5,Cheque,Verified
INV001824,2025-05-09,100016,Lumpsum,99641.0,Tamil Nadu,Coimbatore,B30,26-35,Female,8.9,Net Banking,Verified
INV001753,2025-05-09,119598,SIP,8168.0,Rajasthan,Jaipur,T30,26-35,Male,10.0,Cheque,Verified
INV002267,2025-05-09,148567,Lumpsum,230152.0,Haryana,Faridabad,B30,18-25,Male,4.7,Cheque,Verified
INV002158,2025-05-09,149324,Lumpsum,403697.0,Madhya Pradesh,Indore,T30,26-35,Male,14.5,Cheque,Verified
INV001829,2025-05-09,118633,Lumpsum,345295.0,Punjab,Chandigarh,T30,26-35,Male,22.7,Cheque,Verified
INV001832,2025-05-09,149322,Lumpsum,268890.0,Punjab,Chandigarh,T30,18-25,Male,3.8,Cheque,Verified
INV000533,2025-05-09,119092,SIP,23731.0,Rajasthan,Jaipur,T30,56+,Male,25.1,Cheque,Verified
INV003032,2025-05-09,102885,SIP,46164.0,Punjab,Amritsar,B30,36-45,Male,51.8,Cheque,Verified
INV002833,2025-05-09,100016,SIP,2646.0,Gujarat,Ahmedabad,T30,46-55,Female,52.9,UPI,Verified
INV003313,2025-05-09,119093,Redemption,347105.0,Delhi,Noida,T30,26-35,Male,16.1,Cheque,Verified
INV002159,2025-05-09,119092,SIP,7138.0,Haryana,Gurugram,T30,26-35,Male,7.0,UPI,Verified
INV002840,2025-05-09,149323,SIP,28720.0,Gujarat,Surat,T30,26-35,Female,12.0,Net Banking,Verified
INV003192,2025-05-09,102887,SIP,847.0,Uttar Pradesh,Lucknow,T30,26-35,Male,22.2,Cheque,Verified
INV000440,2025-05-09,102886,SIP,1764.0,Uttar Pradesh,Agra,B30,18-25,Male,6.7,UPI,Verified
INV004777,2025-05-09,149322,SIP,27951.0,Karnataka,Bangalore,T30,18-25,Male,7.7,Net Banking,Verified
INV003034,2025-05-09,125498,SIP,876.0,Tamil Nadu,Chennai,T30,26-35,Male,7.2,Net Banking,Pending
INV002165,2025-05-09,148568,Lumpsum,240724.0,Telangana,Hyderabad,T30,46-55,Male,46.2,Mandate,Verified
INV003124,2025-05-09,118636,Lumpsum,361703.0,West Bengal,Kolkata,T30,36-45,Male,28.8,Cheque,Verified
INV001741,2025-05-09,118633,Redemption,73103.0,Rajasthan,Udaipur,B30,36-45,Male,52.8,Cheque,Verified
INV000815,2025-05-09,100025,SIP,2568.0,Karnataka,Mysore,B30,26-35,Male,9.2,Cheque,Verified
INV000707,2025-05-09,118633,SIP,7084.0,Karnataka,Mysore,B30,36-45,Female,46.6,UPI,Verified
INV000627,2025-05-09,100025,Redemption,84924.0,Delhi,Noida,T30,36-45,Female,49.8,Cheque,Verified
INV003098,2025-05-09,101207,SIP,14433.0,Gujarat,Surat,T30,26-35,Female,9.5,Cheque,Verified
INV003374,2025-05-09,119551,SIP,2383.0,Karnataka,Mysore,B30,26-35,Male,15.8,Net Banking,Verified
INV003492,2025-05-09,119120,SIP,2100.0,Gujarat,Ahmedabad,T30,36-45,Male,35.2,Cheque,Verified
INV000658,2025-05-09,118634,Lumpsum,252401.0,Gujarat,Ahmedabad,T30,26-35,Male,14.1,Mandate,Verified
INV002135,2025-05-09,119551,Redemption,161095.0,Gujarat,Ahmedabad,T30,56+,Male,18.3,Mandate,Verified
INV003057,2025-05-09,100016,SIP,413.0,Punjab,Chandigarh,T30,18-25,Male,6.4,Mandate,Verified
INV004369,2025-05-09,149324,SIP,55693.0,West Bengal,Kolkata,T30,26-35,Male,16.8,Cheque,Verified
INV004283,2025-05-09,120505,Lumpsum,341782.0,Telangana,Hyderabad,T30,26-35,Male,9.6,Net Banking,Verified
INV004395,2025-05-09,102885,SIP,5950.0,Telangana,Hyderabad,T30,36-45,Female,58.3,UPI,Verified
INV003145,2025-05-09,125498,Lumpsum,445749.0,Delhi,Noida,T30,26-35,Male,22.2,Cheque,Verified
INV003282,2025-05-09,149323,SIP,3380.0,Madhya Pradesh,Bhopal,B30,18-25,Male,7.6,UPI,Verified
INV003033,2025-05-10,120504,SIP,11423.0,Gujarat,Ahmedabad,T30,36-45,Male,17.3,UPI,Pending
INV002590,2025-05-10,118636,Redemption,349523.0,West Bengal,Kolkata,T30,36-45,Male,45.1,Cheque,Verified
INV003934,2025-05-10,148567,Redemption,392869.0,Delhi,Gurugram,T30,26-35,Male,24.1,Cheque,Verified
INV001979,2025-05-10,149322,Redemption,202909.0,Maharashtra,Pune,T30,26-35,Male,12.2,Mandate,Verified
INV001333,2025-05-10,119551,Lumpsum,81995.0,Haryana,Faridabad,B30,26-35,Female,19.0,Cheque,Verified
INV001074,2025-05-10,149323,Lumpsum,559023.0,Gujarat,Ahmedabad,T30,56+,Female,57.4,Net Banking,Verified
INV000076,2025-05-10,148569,SIP,11864.0,Gujarat,Ahmedabad,T30,56+,Female,67.1,Net Banking,Verified
INV000538,2025-05-10,119094,Lumpsum,50703.0,West Bengal,Kolkata,T30,36-45,Male,26.5,Cheque,Verified
INV002996,2025-05-10,119120,Lumpsum,433818.0,Madhya Pradesh,Bhopal,B30,26-35,Male,20.7,Cheque,Verified
INV004215,2025-05-10,125497,SIP,6389.0,Madhya Pradesh,Indore,T30,18-25,Male,7.5,Net Banking,Verified
INV004382,2025-05-10,148569,SIP,5817.0,Haryana,Gurugram,T30,56+,Male,31.3,Cheque,Verified
INV000207,2025-05-10,100033,SIP,8114.0,Madhya Pradesh,Indore,T30,26-35,Female,18.0,Cheque,Verified
INV001583,2025-05-10,100016,Lumpsum,406387.0,Delhi,Gurugram,T30,18-25,Male,3.1,Net Banking,Verified
INV001914,2025-05-10,100025,Redemption,250592.0,Delhi,Gurugram,T30,56+,Male,61.9,Net Banking,Verified
INV003034,2025-05-10,149323,Lumpsum,327776.0,Tamil Nadu,Chennai,T30,26-35,Male,7.2,Cheque,Verified
INV001944,2025-05-10,120503,SIP,10573.0,Telangana,Hyderabad,T30,18-25,Male,4.4,Net Banking,Verified
INV003714,2025-05-10,120842,Lumpsum,165640.0,Punjab,Chandigarh,T30,46-55,Female,52.9,Net Banking,Verified
INV003685,2025-05-10,119552,SIP,51983.0,Gujarat,Ahmedabad,T30,26-35,Male,10.4,UPI,Verified
INV004640,2025-05-10,119092,SIP,1834.0,Telangana,Hyderabad,T30,36-45,Male,46.5,UPI,Verified
INV001405,2025-05-10,149322,SIP,3386.0,Tamil Nadu,Chennai,T30,56+,Male,56.8,Mandate,Verified
INV002668,2025-05-10,119599,Lumpsum,19480.0,Delhi,Gurugram,T30,26-35,Male,9.8,Net Banking,Pending
INV000194,2025-05-10,118636,Redemption,47546.0,Maharashtra,Pune,T30,36-45,Male,21.6,Cheque,Pending
INV004128,2025-05-10,102886,Redemption,209464.0,Haryana,Faridabad,B30,18-25,Male,3.3,Cheque,Verified
INV003222,2025-05-10,118635,SIP,4731.0,Punjab,Amritsar,B30,56+,Female,11.7,Cheque,Verified
INV000094,2025-05-10,101208,Redemption,75151.0,West Bengal,Kolkata,T30,18-25,Male,3.7,Mandate,Verified
INV003127,2025-05-10,119120,Lumpsum,291798.0,Punjab,Amritsar,B30,46-55,Female,37.0,Net Banking,Verified
INV001623,2025-05-10,149324,Lumpsum,241127.0,Gujarat,Surat,T30,26-35,Female,17.3,Cheque,Verified
INV004237,2025-05-10,119552,SIP,10528.0,Haryana,Faridabad,B30,36-45,Male,14.1,UPI,Verified
INV003712,2025-05-10,149323,SIP,888.0,Maharashtra,Pune,T30,46-55,Male,82.6,Cheque,Verified
INV003095,2025-05-10,120843,SIP,2151.0,Madhya Pradesh,Bhopal,B30,18-25,Male,5.1,Net Banking,Verified
INV001369,2025-05-10,125498,SIP,6575.0,Gujarat,Ahmedabad,T30,46-55,Male,83.8,Cheque,Verified
INV001345,2025-05-10,119120,SIP,5010.0,Tamil Nadu,Coimbatore,B30,26-35,Male,17.3,Net Banking,Verified
INV004125,2025-05-10,119092,SIP,9457.0,Gujarat,Surat,T30,26-35,Male,9.4,Mandate,Verified
INV003461,2025-05-10,119551,SIP,24579.0,West Bengal,Kolkata,T30,18-25,Male,7.7,Mandate,Verified
INV000075,2025-05-10,148568,SIP,5118.0,Madhya Pradesh,Bhopal,B30,36-45,Male,27.2,Mandate,Pending
INV000282,2025-05-10,119093,SIP,2621.0,Uttar Pradesh,Agra,B30,36-45,Female,55.7,UPI,Pending
INV001160,2025-05-10,102886,SIP,2957.0,Karnataka,Mysore,B30,36-45,Female,13.8,UPI,Verified
INV004357,2025-05-10,148569,SIP,8083.0,Delhi,Gurugram,T30,46-55,Female,55.6,Net Banking,Verified
INV003249,2025-05-10,119599,SIP,2177.0,Punjab,Chandigarh,T30,36-45,Male,41.3,Mandate,Verified
INV003778,2025-05-10,119093,SIP,4585.0,Tamil Nadu,Chennai,T30,36-45,Male,59.4,Net Banking,Verified
INV001192,2025-05-10,102886,SIP,2609.0,Telangana,Hyderabad,T30,26-35,Male,8.1,Net Banking,Pending
INV004729,2025-05-10,119551,Redemption,165074.0,Madhya Pradesh,Bhopal,B30,26-35,Male,19.4,UPI,Verified
INV002010,2025-05-10,148568,Redemption,387135.0,Uttar Pradesh,Agra,B30,56+,Male,11.6,Net Banking,Verified
INV000333,2025-05-10,119095,SIP,40294.0,Maharashtra,Nashik,B30,26-35,Male,14.8,Mandate,Verified
INV001029,2025-05-10,125498,Lumpsum,283276.0,Uttar Pradesh,Kanpur,B30,36-45,Male,44.2,UPI,Verified
INV001772,2025-05-10,120844,SIP,15606.0,Telangana,Hyderabad,T30,36-45,Male,31.2,Cheque,Verified
INV002733,2025-05-10,119599,SIP,22250.0,Punjab,Chandigarh,T30,26-35,Male,19.0,UPI,Verified
INV001677,2025-05-10,120844,SIP,918.0,Rajasthan,Udaipur,B30,26-35,Male,23.2,Net Banking,Verified
INV004516,2025-05-10,119094,Lumpsum,44632.0,Haryana,Gurugram,T30,36-45,Male,14.4,UPI,Verified
INV004289,2025-05-10,120504,SIP,1029.0,Karnataka,Bangalore,T30,26-35,Male,14.8,Mandate,Verified
INV002737,2025-05-10,149323,SIP,21789.0,Gujarat,Ahmedabad,T30,18-25,Female,5.4,Mandate,Verified
INV003119,2025-05-10,119551,Lumpsum,313022.0,Karnataka,Bangalore,T30,18-25,Female,4.6,Mandate,Pending
INV002152,2025-05-10,120841,SIP,54202.0,Tamil Nadu,Coimbatore,B30,46-55,Male,69.8,UPI,Verified
INV002927,2025-05-10,118636,SIP,46767.0,Punjab,Amritsar,B30,56+,Male,29.1,Mandate,Verified
INV002278,2025-05-10,148567,SIP,466.0,Uttar Pradesh,Agra,B30,46-55,Female,88.6,Cheque,Verified
INV000769,2025-05-10,120844,Redemption,329491.0,West Bengal,Kolkata,T30,36-45,Male,41.1,Mandate,Verified
INV003045,2025-05-10,118632,Redemption,597498.0,Telangana,Hyderabad,T30,26-35,Male,12.2,Cheque,Verified
INV004868,2025-05-10,102886,SIP,11987.0,Karnataka,Bangalore,T30,36-45,Male,49.4,Mandate,Verified
INV002463,2025-05-10,100025,SIP,474.0,Punjab,Amritsar,B30,18-25,Male,7.0,Net Banking,Verified
INV000862,2025-05-10,102886,SIP,13805.0,Uttar Pradesh,Agra,B30,26-35,Female,24.4,Mandate,Verified
INV001459,2025-05-10,119551,Redemption,172747.0,Gujarat,Surat,T30,26-35,Male,24.9,Cheque,Verified
INV004253,2025-05-10,149322,SIP,1912.0,Rajasthan,Udaipur,B30,36-45,Male,42.3,Cheque,Pending
INV004248,2025-05-10,119552,Lumpsum,514752.0,West Bengal,Kolkata,T30,46-55,Male,89.3,UPI,Pending
INV004791,2025-05-10,120842,SIP,49858.0,Telangana,Hyderabad,T30,18-25,Female,4.6,Cheque,Verified
INV003857,2025-05-10,118633,SIP,1038.0,Madhya Pradesh,Indore,T30,18-25,Male,3.8,Net Banking,Pending
INV000754,2025-05-10,120843,SIP,57881.0,West Bengal,Kolkata,T30,26-35,Male,8.0,UPI,Verified
INV000971,2025-05-10,120504,SIP,2177.0,Maharashtra,Mumbai,T30,36-45,Male,42.2,Net Banking,Verified
INV002765,2025-05-10,100033,Redemption,180805.0,Uttar Pradesh,Lucknow,T30,36-45,Male,57.6,Net Banking,Verified
INV003341,2025-05-10,100033,SIP,2496.0,Rajasthan,Jaipur,T30,26-35,Male,23.0,Cheque,Verified
INV001014,2025-05-10,119551,SIP,7998.0,Punjab,Chandigarh,T30,18-25,Female,6.9,UPI,Verified
INV004042,2025-05-10,119551,Lumpsum,243184.0,Madhya Pradesh,Bhopal,B30,36-45,Male,36.0,UPI,Verified
INV004476,2025-05-10,102885,SIP,2702.0,Gujarat,Surat,T30,26-35,Male,9.3,Mandate,Verified
INV000753,2025-05-10,119093,SIP,2874.0,Haryana,Faridabad,B30,46-55,Male,82.4,Cheque,Verified
INV000006,2025-05-11,148568,SIP,2925.0,Madhya Pradesh,Bhopal,B30,46-55,Female,43.0,UPI,Verified
INV001725,2025-05-11,120507,Redemption,17226.0,Tamil Nadu,Coimbatore,B30,36-45,Male,30.0,UPI,Pending
INV001736,2025-05-11,148568,SIP,2884.0,Rajasthan,Udaipur,B30,46-55,Female,69.5,Net Banking,Verified
INV004918,2025-05-11,102885,SIP,1815.0,Punjab,Amritsar,B30,56+,Female,46.9,UPI,Verified
INV003953,2025-05-11,149322,Redemption,33731.0,Maharashtra,Pune,T30,36-45,Male,17.4,Mandate,Verified
INV003263,2025-05-11,120842,SIP,3337.0,Tamil Nadu,Chennai,T30,26-35,Female,12.5,UPI,Verified
INV003623,2025-05-11,148568,Lumpsum,26173.0,Telangana,Hyderabad,T30,36-45,Male,43.0,Mandate,Verified
INV001392,2025-05-11,102885,SIP,8779.0,Rajasthan,Udaipur,B30,26-35,Male,18.5,Net Banking,Verified
INV004038,2025-05-11,120843,SIP,11349.0,Gujarat,Surat,T30,26-35,Female,24.6,Mandate,Verified
INV001516,2025-05-11,149323,SIP,29410.0,Tamil Nadu,Coimbatore,B30,26-35,Male,22.0,Mandate,Verified
INV004040,2025-05-11,100016,SIP,510.0,Gujarat,Ahmedabad,T30,36-45,Male,54.3,Cheque,Verified
INV003371,2025-05-11,120504,SIP,20220.0,Maharashtra,Pune,T30,26-35,Female,14.8,Net Banking,Verified
INV000089,2025-05-11,102886,Redemption,66464.0,Maharashtra,Mumbai,T30,26-35,Female,11.2,UPI,Verified
INV003713,2025-05-11,148568,SIP,2496.0,West Bengal,Kolkata,T30,36-45,Female,29.9,Cheque,Verified
INV003832,2025-05-11,118633,Lumpsum,204942.0,Karnataka,Mysore,B30,46-55,Male,34.4,UPI,Verified
INV004090,2025-05-11,119095,SIP,1832.0,Tamil Nadu,Coimbatore,B30,36-45,Female,28.6,Net Banking,Verified
INV003282,2025-05-11,120503,Lumpsum,72994.0,Madhya Pradesh,Bhopal,B30,18-25,Male,7.6,UPI,Verified
INV003680,2025-05-11,100025,Redemption,146669.0,Karnataka,Mysore,B30,26-35,Male,21.3,UPI,Verified
INV000125,2025-05-11,102885,SIP,5977.0,Tamil Nadu,Coimbatore,B30,36-45,Male,35.6,Cheque,Verified
INV003670,2025-05-11,120842,SIP,2823.0,Punjab,Chandigarh,T30,36-45,Male,38.4,Net Banking,Verified
INV001570,2025-05-11,125498,Lumpsum,266208.0,Maharashtra,Pune,T30,26-35,Male,16.0,Cheque,Verified
INV000719,2025-05-11,120507,SIP,988.0,Tamil Nadu,Coimbatore,B30,18-25,Male,6.8,Mandate,Verified
INV001860,2025-05-11,101208,SIP,42735.0,Karnataka,Mysore,B30,26-35,Female,9.0,Mandate,Verified
INV003658,2025-05-11,102887,SIP,920.0,West Bengal,Kolkata,T30,26-35,Male,6.3,Cheque,Pending
INV004881,2025-05-11,100025,SIP,10281.0,Delhi,New Delhi,T30,18-25,Male,3.8,Net Banking,Verified
INV004877,2025-05-11,149322,SIP,1693.0,Karnataka,Mysore,B30,26-35,Male,18.0,UPI,Verified
INV002268,2025-05-11,149324,SIP,2093.0,Delhi,New Delhi,T30,36-45,Female,18.7,Cheque,Verified
INV001557,2025-05-11,118633,Lumpsum,375074.0,Haryana,Gurugram,T30,26-35,Female,10.5,UPI,Verified
INV000997,2025-05-11,125497,Redemption,381016.0,Rajasthan,Udaipur,B30,26-35,Male,17.8,Mandate,Verified
INV003686,2025-05-11,119552,SIP,2693.0,Gujarat,Surat,T30,18-25,Male,3.8,Net Banking,Verified
INV001879,2025-05-11,119095,SIP,3490.0,Uttar Pradesh,Lucknow,T30,18-25,Female,6.3,Cheque,Verified
INV001253,2025-05-11,101208,Redemption,493973.0,Uttar Pradesh,Kanpur,B30,46-55,Female,41.7,Mandate,Verified
INV004910,2025-05-11,100033,SIP,5038.0,Karnataka,Mysore,B30,26-35,Female,22.7,UPI,Pending
INV004910,2025-05-11,148569,Lumpsum,238878.0,Karnataka,Mysore,B30,26-35,Female,22.7,Net Banking,Verified
INV001028,2025-05-11,119120,SIP,17413.0,Rajasthan,Jaipur,T30,46-55,Female,67.4,Cheque,Verified
INV002779,2025-05-11,101208,SIP,15390.0,Uttar Pradesh,Lucknow,T30,26-35,Male,10.4,Net Banking,Verified
INV002890,2025-05-11,125498,SIP,1742.0,Rajasthan,Jaipur,T30,36-45,Female,49.2,Net Banking,Verified
INV004914,2025-05-11,102887,Lumpsum,410595.0,Karnataka,Mysore,B30,26-35,Female,13.4,Cheque,Pending
